price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,yr_built,city,month_sold,house_age,renovation_age,price_per_sqft,basement_category,renovation_status,basement_status
451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,1967,Kirkland,6,47,3,159.36395759717314,0-500,Renovated,No_Basement
202000.0,2.0,1.0,920,7569,1.0,0,0,4,920,1950,Burien,6,64,31,219.56521739130434,0-500,Renovated,No_Basement
1410000.0,4.0,2.25,3250,16684,2.0,0,0,3,3250,1979,Medina,6,35,0,433.84615384615387,0-500,Renovated,No_Basement
471000.0,2.0,1.75,1240,6417,1.0,0,0,5,1240,1924,Seattle,6,90,58,379.83870967741933,0-500,Renovated,No_Basement
827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1977,Bellevue,6,37,10,256.0371517027864,1000-1500,Renovated,Has_Basement
235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1979,Des Moines,6,35,0,94.0,1000-1500,Renovated,Has_Basement
216500.0,2.0,1.75,1390,4482,1.0,0,0,4,1390,1980,Des Moines,6,34,34,155.75539568345323,0-500,Never_Renovated,No_Basement
359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,1953,Burien,6,61,31,185.05154639175257,0-500,Renovated,No_Basement
252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,1991,Federal Way,6,23,23,132.89473684210526,0-500,Never_Renovated,No_Basement
370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,1961,Kenmore,6,53,13,155.46218487394958,500-1000,Renovated,Has_Basement
663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,1928,Seattle,6,86,44,447.97297297297297,500-1000,Renovated,Has_Basement
971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,2013,Renton,6,1,91,280.9164739884393,0-500,Renovated,No_Basement
330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,2006,Duvall,6,8,8,171.3341968911917,500-1000,Never_Renovated,Has_Basement
240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,1933,Seattle,6,81,81,200.0,0-500,Never_Renovated,No_Basement
334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,2012,Auburn,6,2,102,189.30921424533634,0-500,Renovated,No_Basement
414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,2012,Renton,6,2,102,166.26506024096386,0-500,Renovated,No_Basement
782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,2014,Issaquah,6,0,0,255.84967320261438,500-1000,Never_Renovated,Has_Basement
525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,2011,Renton,6,3,3,173.26732673267327,0-500,Never_Renovated,No_Basement
429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,2009,Duvall,6,5,5,181.39240506329114,0-500,Never_Renovated,No_Basement
390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,2006,Seattle,6,8,8,284.6715328467153,0-500,Never_Renovated,Has_Basement
224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,2014,Black Diamond,6,0,0,149.33333333333334,0-500,Never_Renovated,No_Basement
257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,1995,Federal Way,6,19,19,150.14577259475217,0-500,Never_Renovated,No_Basement
665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,1925,Seattle,6,89,12,599.0990990990991,0-500,Renovated,No_Basement
327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,1998,Auburn,6,16,8,136.25,0-500,Renovated,No_Basement
687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,1994,Sammamish,6,20,20,215.51724137931035,0-500,Never_Renovated,No_Basement
672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1939,Seattle,6,75,25,280.2083333333333,1000-1500,Renovated,Has_Basement
140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,1959,Des Moines,6,55,25,132.0754716981132,0-500,Renovated,No_Basement
215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,1972,Auburn,6,42,12,176.63934426229508,0-500,Renovated,No_Basement
464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,1979,Kirkland,6,35,35,230.14851485148515,500-1000,Never_Renovated,Has_Basement
417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,1959,Seattle,6,55,25,181.30434782608697,500-1000,Renovated,Has_Basement
700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,2002,Seattle,6,12,12,421.68674698795184,0-500,Never_Renovated,Has_Basement
259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,1957,SeaTac,6,57,14,157.27272727272728,0-500,Renovated,No_Basement
561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,1939,Seattle,6,75,25,286.4795918367347,500-1000,Renovated,Has_Basement
330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,1978,Kent,6,36,36,135.24590163934425,500-1000,Never_Renovated,Has_Basement
447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,1953,Seattle,6,61,61,338.6363636363636,0-500,Never_Renovated,No_Basement
320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,2005,Maple Valley,6,9,9,124.5136186770428,0-500,Never_Renovated,No_Basement
212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,1926,Seattle,6,88,11,226.27659574468086,0-500,Renovated,No_Basement
260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,1922,Seattle,6,92,6,371.42857142857144,0-500,Renovated,No_Basement
355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,1996,Maple Valley,6,18,18,187.83068783068782,0-500,Never_Renovated,No_Basement
275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,1951,Shoreline,6,63,63,382.6388888888889,0-500,Never_Renovated,No_Basement
415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,1967,Renton,6,47,47,172.19917012448133,500-1000,Never_Renovated,Has_Basement
279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,1985,Kent,6,29,29,171.16564417177915,0-500,Never_Renovated,Has_Basement
350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1968,Renton,6,46,46,150.21459227467813,1000-1500,Never_Renovated,Has_Basement
355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,1985,Kenmore,6,29,29,266.9172932330827,0-500,Never_Renovated,No_Basement
750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,1984,Sammamish,6,30,30,235.10971786833855,500-1000,Never_Renovated,Has_Basement
235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,1998,Enumclaw,6,16,8,167.85714285714286,0-500,Renovated,No_Basement
209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,1967,Federal Way,6,47,47,216.44329896907217,0-500,Never_Renovated,No_Basement
230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,1969,Covington,6,45,45,227.72277227722773,0-500,Never_Renovated,No_Basement
430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,1927,Seattle,6,87,87,409.5238095238095,0-500,Never_Renovated,Has_Basement
661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1977,Redmond,6,37,37,264.6,1000-1500,Never_Renovated,Has_Basement
738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,2006,Redmond,6,8,8,280.6083650190114,0-500,Never_Renovated,No_Basement
221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,1966,Seattle,6,48,51,242.85714285714286,0-500,Renovated,No_Basement
255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,1998,Auburn,6,16,8,148.25581395348837,0-500,Renovated,No_Basement
1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,1969,Mercer Island,6,45,45,327.3972602739726,500-1000,Never_Renovated,Has_Basement
355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,1980,Kent,6,34,34,174.01960784313727,0-500,Never_Renovated,No_Basement
755000.0,5.0,2.5,3260,24300,1.5,0,1,4,2310,1950,Lake Forest Park,6,64,31,231.59509202453987,500-1000,Renovated,Has_Basement
300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,1956,Kenmore,6,58,13,188.67924528301887,0-500,Renovated,No_Basement
500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,1906,Seattle,6,108,0,347.22222222222223,0-500,Renovated,No_Basement
191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,1905,Seattle,6,109,109,212.22222222222223,0-500,Never_Renovated,No_Basement
315000.0,6.0,4.0,3120,4240,2.0,0,2,4,2090,1993,Seattle,6,21,21,100.96153846153847,1000-1500,Never_Renovated,Has_Basement
415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,2000,Seattle,6,14,14,391.50943396226415,0-500,Never_Renovated,No_Basement
394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,2002,Maple Valley,6,12,12,131.33333333333334,0-500,Never_Renovated,No_Basement
490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,2000,Snoqualmie,6,14,14,219.73094170403587,0-500,Never_Renovated,No_Basement
523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,1906,Seattle,6,108,0,276.962962962963,500-1000,Renovated,Has_Basement
550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,2006,Auburn,6,8,8,132.53012048192772,0-500,Never_Renovated,No_Basement
342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,1981,Renton,6,33,1,192.13483146067415,500-1000,Renovated,Has_Basement
560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,2003,Renton,6,11,11,206.6420664206642,0-500,Never_Renovated,No_Basement
1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,2003,Issaquah,6,11,11,239.17995444191345,1000-1500,Never_Renovated,Has_Basement
710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,1916,Seattle,6,98,98,432.9268292682927,0-500,Never_Renovated,Has_Basement
1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,1903,Seattle,6,111,9,610.7784431137725,0-500,Renovated,No_Basement
399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,1989,Kent,6,25,25,155.6225680933852,0-500,Never_Renovated,No_Basement
480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,1902,Seattle,6,112,112,320.0,0-500,Never_Renovated,No_Basement
410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,1950,Burien,6,64,31,151.29151291512915,0-500,Renovated,No_Basement
469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,1991,Renton,6,23,23,157.1571906354515,0-500,Never_Renovated,No_Basement
397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,1944,Seattle,6,70,70,339.3162393162393,0-500,Never_Renovated,Has_Basement
718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,1952,Seattle,6,62,6,598.75,0-500,Renovated,Has_Basement
195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,1940,Seattle,6,74,18,191.1764705882353,0-500,Renovated,No_Basement
285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,1948,Shoreline,6,66,66,313.1868131868132,0-500,Never_Renovated,No_Basement
295000.0,1.0,1.0,700,2500,1.0,0,0,4,700,1907,Seattle,6,107,107,421.42857142857144,0-500,Never_Renovated,No_Basement
235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,1960,Renton,6,54,2,120.51282051282051,0-500,Renovated,No_Basement
465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,2012,Maple Valley,6,2,102,151.9607843137255,0-500,Renovated,No_Basement
234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,1955,Kent,6,59,1,168.3453237410072,0-500,Renovated,No_Basement
504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,2008,Seattle,6,6,6,420.1666666666667,0-500,Never_Renovated,No_Basement
710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,2003,Redmond,6,11,11,290.9836065573771,0-500,Never_Renovated,No_Basement
589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,2005,Seattle,6,9,9,255.19480519480518,500-1000,Never_Renovated,Has_Basement
735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,2011,Seattle,6,3,3,493.28859060402687,0-500,Never_Renovated,Has_Basement
427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,2005,Federal Way,6,9,9,175.57565789473685,0-500,Never_Renovated,No_Basement
982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,2014,Kirkland,6,0,0,272.0221606648199,0-500,Never_Renovated,No_Basement
459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,2013,Burien,6,1,91,181.42292490118578,0-500,Renovated,No_Basement
483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,2014,North Bend,6,0,0,173.28064516129032,0-500,Never_Renovated,No_Basement
246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,2014,Enumclaw,6,0,0,147.874251497006,0-500,Never_Renovated,No_Basement
235000.0,1.0,1.5,1170,1456,2.0,0,0,3,1070,2007,Seattle,6,7,7,200.85470085470087,0-500,Never_Renovated,Has_Basement
288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,2008,Issaquah,6,6,6,213.9185185185185,0-500,Never_Renovated,No_Basement
229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,2014,Seattle,6,0,0,207.02702702702703,0-500,Never_Renovated,No_Basement
516500.0,1.0,1.25,1100,638,3.0,0,0,3,1100,2014,Seattle,6,0,0,469.54545454545456,0-500,Never_Renovated,No_Basement
234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,1983,Duvall,6,31,5,225.0,0-500,Renovated,No_Basement
230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,1980,Maple Valley,6,34,34,120.41884816753927,0-500,Never_Renovated,No_Basement
300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,1949,Shoreline,6,65,16,218.97810218978103,0-500,Renovated,No_Basement
470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,1927,Seattle,6,87,87,313.3333333333333,0-500,Never_Renovated,Has_Basement
339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,1969,Newcastle,6,45,45,283.25,0-500,Never_Renovated,No_Basement
650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,1904,Seattle,6,110,110,619.047619047619,0-500,Never_Renovated,Has_Basement
585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1920,Seattle,6,94,94,219.1011235955056,1000-1500,Never_Renovated,Has_Basement
699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,1972,Bellevue,6,42,42,319.5890410958904,500-1000,Never_Renovated,Has_Basement
475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,1998,Seattle,6,16,8,279.4117647058824,500-1000,Renovated,Has_Basement
314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,1978,Maple Valley,6,36,36,185.0,500-1000,Never_Renovated,Has_Basement
397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,2007,Seattle,6,7,7,291.9117647058824,0-500,Never_Renovated,Has_Basement
345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,1986,Carnation,6,28,28,214.28571428571428,0-500,Never_Renovated,No_Basement
325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,1991,Seattle,6,23,23,152.58215962441315,500-1000,Never_Renovated,Has_Basement
265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,1957,Renton,6,57,57,147.22222222222223,0-500,Never_Renovated,No_Basement
402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,1974,Kent,6,40,40,136.27118644067798,500-1000,Never_Renovated,Has_Basement
780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,2005,Redmond,6,9,9,222.85714285714286,0-500,Never_Renovated,No_Basement
250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,1965,Des Moines,6,49,21,173.61111111111111,0-500,Renovated,No_Basement
1200000.0,4.0,2.0,2120,3360,2.0,0,0,3,2120,1905,Seattle,6,109,4,566.0377358490566,0-500,Renovated,No_Basement
935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,1974,Bellevue,6,40,40,525.2808988764045,0-500,Never_Renovated,No_Basement
300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,1947,Shoreline,6,67,2,312.5,0-500,Renovated,No_Basement
419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,2006,Redmond,6,8,8,277.4834437086093,0-500,Never_Renovated,No_Basement
410000.0,1.0,1.5,1010,5750,1.0,0,0,3,1010,1911,Seattle,6,103,66,405.94059405940595,0-500,Renovated,No_Basement
1165000.0,3.0,3.0,3790,5001,2.0,0,0,3,2810,1989,Seattle,6,25,25,307.38786279683376,500-1000,Never_Renovated,Has_Basement
461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1948,Kirkland,6,66,66,128.05555555555554,1000-1500,Never_Renovated,Has_Basement
385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,1968,Kirkland,6,46,17,296.15384615384613,0-500,Renovated,No_Basement
669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,1940,Seattle,6,74,13,267.8,500-1000,Renovated,Has_Basement
491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,1958,Seattle,6,56,10,235.38277511961724,500-1000,Renovated,Has_Basement
1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,1948,Bellevue,6,66,11,559.0909090909091,0-500,Renovated,No_Basement
560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,1955,Lake Forest Park,6,59,1,270.5314009661836,0-500,Renovated,No_Basement
370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,1982,Shoreline,6,32,32,280.3030303030303,0-500,Never_Renovated,No_Basement
100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,1942,Burien,6,72,72,107.52688172043011,0-500,Never_Renovated,No_Basement
289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,1937,Burien,6,77,77,164.7443181818182,0-500,Never_Renovated,No_Basement
263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,1985,Maple Valley,6,29,29,186.52482269503545,0-500,Never_Renovated,No_Basement
397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,1992,Maple Valley,6,22,22,154.66926070038912,0-500,Never_Renovated,No_Basement
245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,1996,Kent,6,18,18,188.46153846153845,0-500,Never_Renovated,Has_Basement
535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,1925,Seattle,6,89,12,338.60759493670884,0-500,Renovated,Has_Basement
449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,2005,Maple Valley,6,9,9,151.6891891891892,0-500,Never_Renovated,No_Basement
490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,2003,Seattle,6,11,11,210.30042918454936,0-500,Never_Renovated,Has_Basement
345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,1932,Seattle,6,82,56,355.6701030927835,0-500,Renovated,No_Basement
327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,1990,Kent,6,24,5,141.77489177489178,0-500,Renovated,No_Basement
436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,1988,Renton,6,26,26,190.6113537117904,0-500,Never_Renovated,No_Basement
550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,1967,Redmond,6,47,47,319.7674418604651,500-1000,Never_Renovated,Has_Basement
441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,1919,Seattle,6,95,13,370.5882352941176,0-500,Renovated,Has_Basement
406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,1947,Seattle,6,67,26,467.2413793103448,0-500,Renovated,No_Basement
243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,1990,Kenmore,6,24,5,227.52808988764045,0-500,Renovated,No_Basement
359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,1993,Auburn,6,21,21,167.99065420560748,0-500,Never_Renovated,No_Basement
408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,1906,Seattle,6,108,0,144.68085106382978,500-1000,Renovated,Has_Basement
480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,1981,Kenmore,6,33,1,196.72131147540983,500-1000,Renovated,Has_Basement
875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,1929,Seattle,6,85,85,486.1111111111111,0-500,Never_Renovated,No_Basement
308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,1954,Seattle,6,60,35,304.9504950495049,0-500,Renovated,No_Basement
880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,1931,Seattle,6,83,83,273.2919254658385,500-1000,Never_Renovated,Has_Basement
170000.0,2.0,1.0,1200,24792,2.0,0,0,2,1200,1976,Redmond,6,38,38,141.66666666666666,0-500,Never_Renovated,No_Basement
491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,1985,Issaquah,6,29,29,334.3537414965986,0-500,Never_Renovated,No_Basement
515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,2003,Kenmore,6,11,11,198.07692307692307,0-500,Never_Renovated,No_Basement
255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,1919,Seattle,6,95,13,193.1818181818182,0-500,Renovated,Has_Basement
635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,2005,Kirkland,6,9,9,189.55223880597015,500-1000,Never_Renovated,Has_Basement
850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,1920,Seattle,6,94,35,320.75471698113205,500-1000,Renovated,Has_Basement
265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,1952,Seattle,6,62,6,142.4731182795699,500-1000,Renovated,Has_Basement
349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,1958,Shoreline,6,56,42,364.3854166666667,0-500,Renovated,No_Basement
972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,1937,Seattle,6,77,77,483.5820895522388,0-500,Never_Renovated,Has_Basement
330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,1997,Kent,6,17,17,141.02564102564102,0-500,Never_Renovated,No_Basement
500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,1979,Renton,6,35,0,134.40860215053763,0-500,Renovated,No_Basement
1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1956,Normandy Park,6,58,13,488.6194029850746,1000-1500,Renovated,Has_Basement
544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,2007,Seattle,6,7,7,372.6027397260274,0-500,Never_Renovated,Has_Basement
439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,2006,Renton,6,8,8,138.0503144654088,1000-1500,Never_Renovated,Has_Basement
530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,1981,Sammamish,6,33,1,267.67676767676767,0-500,Renovated,No_Basement
427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,2008,Seattle,6,6,6,392.20183486238534,0-500,Never_Renovated,No_Basement
337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,2002,Covington,6,12,12,151.12107623318386,0-500,Never_Renovated,No_Basement
1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,1995,Kirkland,6,19,19,328.8288288288288,0-500,Never_Renovated,No_Basement
435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,1904,Seattle,6,110,110,231.38297872340425,500-1000,Never_Renovated,Has_Basement
765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,1964,Seattle,6,50,14,266.55052264808364,500-1000,Renovated,Has_Basement
492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,1967,Shoreline,6,47,3,232.3820754716981,0-500,Renovated,Has_Basement
383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,2001,Tukwila,6,13,13,142.20814814814815,0-500,Never_Renovated,No_Basement
950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,2007,Issaquah,6,7,7,258.8555858310627,0-500,Never_Renovated,No_Basement
457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,2008,Seattle,6,6,6,374.59016393442624,0-500,Never_Renovated,Has_Basement
882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,2014,Redmond,6,0,0,247.91179775280898,0-500,Never_Renovated,No_Basement
963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,2007,Kirkland,6,7,7,272.8045325779037,0-500,Never_Renovated,No_Basement
345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,2006,Maple Valley,6,8,8,151.31578947368422,0-500,Never_Renovated,No_Basement
314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,1993,Federal Way,7,21,21,153.41463414634146,0-500,Never_Renovated,No_Basement
349500.0,3.0,2.0,1270,3600,1.0,0,0,3,1270,1963,Seattle,7,51,6,275.1968503937008,0-500,Renovated,No_Basement
1198000.0,4.0,3.5,3400,3850,2.5,0,0,3,2790,2008,Seattle,7,6,6,352.3529411764706,500-1000,Never_Renovated,Has_Basement
165050.0,3.0,1.0,1200,8514,1.0,0,0,3,1200,1959,Enumclaw,7,55,25,137.54166666666666,0-500,Renovated,No_Basement
580000.0,3.0,2.5,2200,11000,2.0,0,2,3,2200,1978,Bellevue,7,36,36,263.6363636363636,0-500,Never_Renovated,No_Basement
330000.0,3.0,2.5,1680,11312,1.0,0,0,3,1080,1959,Seattle,7,55,25,196.42857142857142,500-1000,Renovated,Has_Basement
875000.0,5.0,3.5,3840,8279,2.0,0,0,3,3840,2001,Sammamish,7,13,13,227.86458333333334,0-500,Never_Renovated,No_Basement
500000.0,2.0,1.0,950,4500,1.0,0,2,3,850,1926,Seattle,7,88,11,526.3157894736842,0-500,Renovated,Has_Basement
274900.0,4.0,2.5,1970,6600,2.0,0,0,3,1970,1987,Kent,7,27,14,139.54314720812184,0-500,Renovated,No_Basement
219950.0,3.0,1.5,1620,9310,1.0,0,0,4,1620,1967,Covington,7,47,47,135.7716049382716,0-500,Never_Renovated,No_Basement
691500.0,4.0,2.5,2600,7200,2.0,0,0,3,2600,1962,Seattle,7,52,12,265.96153846153845,0-500,Renovated,No_Basement
459500.0,2.0,1.0,1250,3825,1.0,0,0,3,850,1929,Seattle,7,85,85,367.6,0-500,Never_Renovated,Has_Basement
955500.0,4.0,1.75,2130,5080,1.5,0,0,3,2130,1914,Seattle,7,100,21,448.59154929577466,0-500,Renovated,No_Basement
328950.0,4.0,1.75,2550,8976,1.0,0,0,5,1300,1978,Kent,7,36,36,129.0,1000-1500,Never_Renovated,Has_Basement
307000.0,3.0,1.0,1150,6000,1.5,0,0,3,1150,1927,North Bend,7,87,3,266.95652173913044,0-500,Renovated,No_Basement
382500.0,3.0,1.75,1040,9000,1.0,0,0,4,1040,1967,Issaquah,7,47,47,367.78846153846155,0-500,Never_Renovated,No_Basement
1150000.0,4.0,2.5,3340,10422,2.0,0,0,3,3340,1996,Kirkland,7,18,18,344.311377245509,0-500,Never_Renovated,No_Basement
1297000.0,6.0,2.75,2630,9420,2.0,0,0,5,2510,1900,Seattle,7,114,114,493.15589353612165,0-500,Never_Renovated,Has_Basement
478000.0,3.0,2.25,1640,3896,2.0,0,0,3,1640,1994,Issaquah,7,20,20,291.4634146341463,0-500,Never_Renovated,No_Basement
260000.0,2.0,1.0,770,7906,1.0,0,0,4,770,1948,Shoreline,7,66,66,337.6623376623377,0-500,Never_Renovated,No_Basement
616000.0,4.0,1.75,1700,5846,1.0,0,0,3,1700,1957,Seattle,7,57,14,362.3529411764706,0-500,Renovated,No_Basement
